NAME,GEOIDFQ,SUMLEVEL,open_year,fuel_type_code,count
Whitehall City,1600000US3984742,160,2025,BD,0
Worthington City,1600000US3986604,160,1999,BD,0
Worthington City,1600000US3986604,160,2000,BD,0
Worthington City,1600000US3986604,160,2001,BD,0
Worthington City,1600000US3986604,160,2002,BD,0
Worthington City,1600000US3986604,160,2003,BD,0
Worthington City,1600000US3986604,160,2004,BD,0
Worthington City,1600000US3986604,160,2005,BD,0
Worthington City,1600000US3986604,160,2006,BD,0
Worthington City,1600000US3986604,160,2007,BD,0
Worthington City,1600000US3986604,160,2008,BD,0
Worthington City,1600000US3986604,160,2009,BD,0
Worthington City,1600000US3986604,160,2010,BD,0
Worthington City,1600000US3986604,160,2011,BD,0
Worthington City,1600000US3986604,160,2012,BD,0
Worthington City,1600000US3986604,160,2013,BD,0
Worthington City,1600000US3986604,160,2014,BD,0
Worthington City,1600000US3986604,160,2015,BD,0
Worthington City,1600000US3986604,160,2016,BD,0
Worthington City,1600000US3986604,160,2017,BD,0
Worthington City,1600000US3986604,160,2018,BD,0
Worthington City,1600000US3986604,160,2019,BD,0
Worthington City,1600000US3986604,160,2020,BD,0
Worthington City,1600000US3986604,160,2021,BD,0
Worthington City,1600000US3986604,160,2022,BD,0
Worthington City,1600000US3986604,160,2023,BD,0
Worthington City,1600000US3986604,160,2024,BD,0
Worthington City,1600000US3986604,160,2025,BD,0
Allen Township,0700000US391590133699999,070,1999,CNG,0
Allen Township,0700000US391590133699999,070,2000,CNG,0
Allen Township,0700000US391590133699999,070,2001,CNG,0
Allen Township,0700000US391590133699999,070,2002,CNG,0
Allen Township,0700000US391590133699999,070,2003,CNG,0
Allen Township,0700000US391590133699999,070,2004,CNG,0
Allen Township,0700000US391590133699999,070,2005,CNG,0
Allen Township,0700000US391590133699999,070,2006,CNG,0
Allen Township,0700000US391590133699999,070,2007,CNG,0
Allen Township,0700000US391590133699999,070,2008,CNG,0
Allen Township,0700000US391590133699999,070,2009,CNG,0
Allen Township,0700000US391590133699999,070,2010,CNG,0
Allen Township,0700000US391590133699999,070,2011,CNG,0
Allen Township,0700000US391590133699999,070,2012,CNG,0
Allen Township,0700000US391590133699999,070,2013,CNG,0
Allen Township,0700000US391590133699999,070,2014,CNG,0
Allen Township,0700000US391590133699999,070,2015,CNG,1
Allen Township,0700000US391590133699999,070,2016,CNG,0
Allen Township,0700000US391590133699999,070,2017,CNG,0
Allen Township,0700000US391590133699999,070,2018,CNG,0
Allen Township,0700000US391590133699999,070,2019,CNG,0
Allen Township,0700000US391590133699999,070,2020,CNG,0
Allen Township,0700000US391590133699999,070,2021,CNG,0
Allen Township,0700000US391590133699999,070,2022,CNG,0
Allen Township,0700000US391590133699999,070,2023,CNG,0
Allen Township,0700000US391590133699999,070,2024,CNG,0
Allen Township,0700000US391590133699999,070,2025,CNG,0
Ashville Village,1600000US3902680,160,1999,CNG,0
Ashville Village,1600000US3902680,160,2000,CNG,0
Ashville Village,1600000US3902680,160,2001,CNG,0
Ashville Village,1600000US3902680,160,2002,CNG,0
Ashville Village,1600000US3902680,160,2003,CNG,0
Ashville Village,1600000US3902680,160,2004,CNG,0
Ashville Village,1600000US3902680,160,2005,CNG,0
Ashville Village,1600000US3902680,160,2006,CNG,0
Ashville Village,1600000US3902680,160,2007,CNG,0
Ashville Village,1600000US3902680,160,2008,CNG,0
Ashville Village,1600000US3902680,160,2009,CNG,0
Ashville Village,1600000US3902680,160,2010,CNG,0
Ashville Village,1600000US3902680,160,2011,CNG,0
Ashville Village,1600000US3902680,160,2012,CNG,0
Ashville Village,1600000US3902680,160,2013,CNG,0
Ashville Village,1600000US3902680,160,2014,CNG,0
Ashville Village,1600000US3902680,160,2015,CNG,0
Ashville Village,1600000US3902680,160,2016,CNG,0
Ashville Village,1600000US3902680,160,2017,CNG,0
Ashville Village,1600000US3902680,160,2018,CNG,0
Ashville Village,1600000US3902680,160,2019,CNG,0
Ashville Village,1600000US3902680,160,2020,CNG,0
Ashville Village,1600000US3902680,160,2021,CNG,0
Ashville Village,1600000US3902680,160,2022,CNG,0
Ashville Village,1600000US3902680,160,2023,CNG,0
Ashville Village,1600000US3902680,160,2024,CNG,0
Ashville Village,1600000US3902680,160,2025,CNG,0
Bellefontaine City,1600000US3905130,160,1999,CNG,0
Bellefontaine City,1600000US3905130,160,2000,CNG,0
Bellefontaine City,1600000US3905130,160,2001,CNG,0
Bellefontaine City,1600000US3905130,160,2002,CNG,0
Bellefontaine City,1600000US3905130,160,2003,CNG,0
Bellefontaine City,1600000US3905130,160,2004,CNG,0
Bellefontaine City,1600000US3905130,160,2005,CNG,0
Bellefontaine City,1600000US3905130,160,2006,CNG,0
Bellefontaine City,1600000US3905130,160,2007,CNG,0
Bellefontaine City,1600000US3905130,160,2008,CNG,0
Bellefontaine City,1600000US3905130,160,2009,CNG,0
Bellefontaine City,1600000US3905130,160,2010,CNG,0
Bellefontaine City,1600000US3905130,160,2011,CNG,0
Bellefontaine City,1600000US3905130,160,2012,CNG,0
Bellefontaine City,1600000US3905130,160,2013,CNG,0
Bellefontaine City,1600000US3905130,160,2014,CNG,0
Bellefontaine City,1600000US3905130,160,2015,CNG,0
Bellefontaine City,1600000US3905130,160,2016,CNG,0
Bellefontaine City,1600000US3905130,160,2017,CNG,0
Bellefontaine City,1600000US3905130,160,2018,CNG,0
Bellefontaine City,1600000US3905130,160,2019,CNG,0
Bellefontaine City,1600000US3905130,160,2020,CNG,0
Bellefontaine City,1600000US3905130,160,2021,CNG,0
Bellefontaine City,1600000US3905130,160,2022,CNG,0
Bellefontaine City,1600000US3905130,160,2023,CNG,0
Bellefontaine City,1600000US3905130,160,2024,CNG,0
Bellefontaine City,1600000US3905130,160,2025,CNG,0
Bennington Township,0700000US391170550899999,070,1999,CNG,0
Bennington Township,0700000US391170550899999,070,2000,CNG,0
Bennington Township,0700000US391170550899999,070,2001,CNG,0
Bennington Township,0700000US391170550899999,070,2002,CNG,0
Bennington Township,0700000US391170550899999,070,2003,CNG,0
Bennington Township,0700000US391170550899999,070,2004,CNG,0
Bennington Township,0700000US391170550899999,070,2005,CNG,0
Bennington Township,0700000US391170550899999,070,2006,CNG,0
Bennington Township,0700000US391170550899999,070,2007,CNG,0
Bennington Township,0700000US391170550899999,070,2008,CNG,0
Bennington Township,0700000US391170550899999,070,2009,CNG,0
Bennington Township,0700000US391170550899999,070,2010,CNG,0
Bennington Township,0700000US391170550899999,070,2011,CNG,0
Bennington Township,0700000US391170550899999,070,2012,CNG,0
Bennington Township,0700000US391170550899999,070,2013,CNG,0
Bennington Township,0700000US391170550899999,070,2014,CNG,0
Bennington Township,0700000US391170550899999,070,2015,CNG,1
Bennington Township,0700000US391170550899999,070,2016,CNG,0
Bennington Township,0700000US391170550899999,070,2017,CNG,0
Bennington Township,0700000US391170550899999,070,2018,CNG,0
Bennington Township,0700000US391170550899999,070,2019,CNG,0
Bennington Township,0700000US391170550899999,070,2020,CNG,0
Bennington Township,0700000US391170550899999,070,2021,CNG,0
Bennington Township,0700000US391170550899999,070,2022,CNG,0
Bennington Township,0700000US391170550899999,070,2023,CNG,0
Bennington Township,0700000US391170550899999,070,2024,CNG,0
Bennington Township,0700000US391170550899999,070,2025,CNG,0
Benton Township,0700000US390730557899999,070,1999,CNG,0
Benton Township,0700000US390730557899999,070,2000,CNG,0
Benton Township,0700000US390730557899999,070,2001,CNG,0
Benton Township,0700000US390730557899999,070,2002,CNG,0
Benton Township,0700000US390730557899999,070,2003,CNG,0
Benton Township,0700000US390730557899999,070,2004,CNG,0
Benton Township,0700000US390730557899999,070,2005,CNG,0
Benton Township,0700000US390730557899999,070,2006,CNG,0
Benton Township,0700000US390730557899999,070,2007,CNG,0
Benton Township,0700000US390730557899999,070,2008,CNG,0
Benton Township,0700000US390730557899999,070,2009,CNG,0
Benton Township,0700000US390730557899999,070,2010,CNG,0
Benton Township,0700000US390730557899999,070,2011,CNG,0
Benton Township,0700000US390730557899999,070,2012,CNG,0
Benton Township,0700000US390730557899999,070,2013,CNG,0
Benton Township,0700000US390730557899999,070,2014,CNG,0
Benton Township,0700000US390730557899999,070,2015,CNG,0
Benton Township,0700000US390730557899999,070,2016,CNG,0
Benton Township,0700000US390730557899999,070,2017,CNG,0
Benton Township,0700000US390730557899999,070,2018,CNG,0
Benton Township,0700000US390730557899999,070,2019,CNG,0
Benton Township,0700000US390730557899999,070,2020,CNG,0
Benton Township,0700000US390730557899999,070,2021,CNG,0
Benton Township,0700000US390730557899999,070,2022,CNG,0
Benton Township,0700000US390730557899999,070,2023,CNG,0
Benton Township,0700000US390730557899999,070,2024,CNG,0
Benton Township,0700000US390730557899999,070,2025,CNG,0
Berkshire Township,0700000US390410577499999,070,1999,CNG,0
Berkshire Township,0700000US390410577499999,070,2000,CNG,0
Berkshire Township,0700000US390410577499999,070,2001,CNG,0
Berkshire Township,0700000US390410577499999,070,2002,CNG,0
Berkshire Township,0700000US390410577499999,070,2003,CNG,0
Berkshire Township,0700000US390410577499999,070,2004,CNG,0
Berkshire Township,0700000US390410577499999,070,2005,CNG,0
Berkshire Township,0700000US390410577499999,070,2006,CNG,0
Berkshire Township,0700000US390410577499999,070,2007,CNG,0
Berkshire Township,0700000US390410577499999,070,2008,CNG,0
Berkshire Township,0700000US390410577499999,070,2009,CNG,0
Berkshire Township,0700000US390410577499999,070,2010,CNG,0
Berkshire Township,0700000US390410577499999,070,2011,CNG,0
Berkshire Township,0700000US390410577499999,070,2012,CNG,0
Berkshire Township,0700000US390410577499999,070,2013,CNG,0
Berkshire Township,0700000US390410577499999,070,2014,CNG,0
Berkshire Township,0700000US390410577499999,070,2015,CNG,0
Berkshire Township,0700000US390410577499999,070,2016,CNG,0
Berkshire Township,0700000US390410577499999,070,2017,CNG,0
Berkshire Township,0700000US390410577499999,070,2018,CNG,0
Berkshire Township,0700000US390410577499999,070,2019,CNG,0
Berkshire Township,0700000US390410577499999,070,2020,CNG,0
Berkshire Township,0700000US390410577499999,070,2021,CNG,0
Berkshire Township,0700000US390410577499999,070,2022,CNG,0
Berkshire Township,0700000US390410577499999,070,2023,CNG,0
Berkshire Township,0700000US390410577499999,070,2024,CNG,0
Berkshire Township,0700000US390410577499999,070,2025,CNG,0
Berlin Township,0700000US390410578899999,070,1999,CNG,0
Berlin Township,0700000US390410578899999,070,2000,CNG,0
Berlin Township,0700000US390410578899999,070,2001,CNG,0
Berlin Township,0700000US390410578899999,070,2002,CNG,0
Berlin Township,0700000US390410578899999,070,2003,CNG,0
Berlin Township,0700000US390410578899999,070,2004,CNG,0
Berlin Township,0700000US390410578899999,070,2005,CNG,0
Berlin Township,0700000US390410578899999,070,2006,CNG,0
Berlin Township,0700000US390410578899999,070,2007,CNG,0
Berlin Township,0700000US390410578899999,070,2008,CNG,0
Berlin Township,0700000US390410578899999,070,2009,CNG,0
Berlin Township,0700000US390410578899999,070,2010,CNG,0
Berlin Township,0700000US390410578899999,070,2011,CNG,0
Berlin Township,0700000US390410578899999,070,2012,CNG,0
Berlin Township,0700000US390410578899999,070,2013,CNG,0
Berlin Township,0700000US390410578899999,070,2014,CNG,0
Berlin Township,0700000US390410578899999,070,2015,CNG,0
Berlin Township,0700000US390410578899999,070,2016,CNG,0
Berlin Township,0700000US390410578899999,070,2017,CNG,0
Berlin Township,0700000US390410578899999,070,2018,CNG,0
Berlin Township,0700000US390410578899999,070,2019,CNG,0
Berlin Township,0700000US390410578899999,070,2020,CNG,0
Berlin Township,0700000US390410578899999,070,2021,CNG,0
Berlin Township,0700000US390410578899999,070,2022,CNG,0
Berlin Township,0700000US390410578899999,070,2023,CNG,0
Berlin Township,0700000US390410578899999,070,2024,CNG,0
Berlin Township,0700000US390410578899999,070,2025,CNG,0
Berne Township,0700000US390450595699999,070,1999,CNG,0
Berne Township,0700000US390450595699999,070,2000,CNG,0
Berne Township,0700000US390450595699999,070,2001,CNG,0
Berne Township,0700000US390450595699999,070,2002,CNG,0
Berne Township,0700000US390450595699999,070,2003,CNG,0
Berne Township,0700000US390450595699999,070,2004,CNG,0
Berne Township,0700000US390450595699999,070,2005,CNG,0
Berne Township,0700000US390450595699999,070,2006,CNG,0
Berne Township,0700000US390450595699999,070,2007,CNG,0
Berne Township,0700000US390450595699999,070,2008,CNG,0
Berne Township,0700000US390450595699999,070,2009,CNG,0
Berne Township,0700000US390450595699999,070,2010,CNG,0
Berne Township,0700000US390450595699999,070,2011,CNG,0
Berne Township,0700000US390450595699999,070,2012,CNG,0
Berne Township,0700000US390450595699999,070,2013,CNG,0
Berne Township,0700000US390450595699999,070,2014,CNG,0
Berne Township,0700000US390450595699999,070,2015,CNG,0
Berne Township,0700000US390450595699999,070,2016,CNG,0
Berne Township,0700000US390450595699999,070,2017,CNG,0
Berne Township,0700000US390450595699999,070,2018,CNG,0
Berne Township,0700000US390450595699999,070,2019,CNG,0
Berne Township,0700000US390450595699999,070,2020,CNG,0
Berne Township,0700000US390450595699999,070,2021,CNG,0
Berne Township,0700000US390450595699999,070,2022,CNG,0
Berne Township,0700000US390450595699999,070,2023,CNG,0
Berne Township,0700000US390450595699999,070,2024,CNG,0
Berne Township,0700000US390450595699999,070,2025,CNG,0
Bexley City,1600000US3906278,160,1999,CNG,0
Bexley City,1600000US3906278,160,2000,CNG,0
Bexley City,1600000US3906278,160,2001,CNG,0
Bexley City,1600000US3906278,160,2002,CNG,0
Bexley City,1600000US3906278,160,2003,CNG,0
Bexley City,1600000US3906278,160,2004,CNG,0
Bexley City,1600000US3906278,160,2005,CNG,0
Bexley City,1600000US3906278,160,2006,CNG,0
Bexley City,1600000US3906278,160,2007,CNG,0
Bexley City,1600000US3906278,160,2008,CNG,0
Bexley City,1600000US3906278,160,2009,CNG,0
Bexley City,1600000US3906278,160,2010,CNG,0
Bexley City,1600000US3906278,160,2011,CNG,0
Bexley City,1600000US3906278,160,2012,CNG,0
Bexley City,1600000US3906278,160,2013,CNG,0
Bexley City,1600000US3906278,160,2014,CNG,0
Bexley City,1600000US3906278,160,2015,CNG,0
Bexley City,1600000US3906278,160,2016,CNG,0
Bexley City,1600000US3906278,160,2017,CNG,0
Bexley City,1600000US3906278,160,2018,CNG,0
Bexley City,1600000US3906278,160,2019,CNG,0
Bexley City,1600000US3906278,160,2020,CNG,0
Bexley City,1600000US3906278,160,2021,CNG,0
Bexley City,1600000US3906278,160,2022,CNG,0
Bexley City,1600000US3906278,160,2023,CNG,0
Bexley City,1600000US3906278,160,2024,CNG,0
Bexley City,1600000US3906278,160,2025,CNG,0
Big Island Township,0700000US391010634899999,070,1999,CNG,0
Big Island Township,0700000US391010634899999,070,2000,CNG,0
Big Island Township,0700000US391010634899999,070,2001,CNG,0
Big Island Township,0700000US391010634899999,070,2002,CNG,0
Big Island Township,0700000US391010634899999,070,2003,CNG,0
Big Island Township,0700000US391010634899999,070,2004,CNG,0
Big Island Township,0700000US391010634899999,070,2005,CNG,0
Big Island Township,0700000US391010634899999,070,2006,CNG,0
Big Island Township,0700000US391010634899999,070,2007,CNG,0
Big Island Township,0700000US391010634899999,070,2008,CNG,0
Big Island Township,0700000US391010634899999,070,2009,CNG,0
Big Island Township,0700000US391010634899999,070,2010,CNG,0
Big Island Township,0700000US391010634899999,070,2011,CNG,0
Big Island Township,0700000US391010634899999,070,2012,CNG,0
Big Island Township,0700000US391010634899999,070,2013,CNG,0
Big Island Township,0700000US391010634899999,070,2014,CNG,0
Big Island Township,0700000US391010634899999,070,2015,CNG,0
Big Island Township,0700000US391010634899999,070,2016,CNG,0
Big Island Township,0700000US391010634899999,070,2017,CNG,0
Big Island Township,0700000US391010634899999,070,2018,CNG,0
Big Island Township,0700000US391010634899999,070,2019,CNG,0
Big Island Township,0700000US391010634899999,070,2020,CNG,0
Big Island Township,0700000US391010634899999,070,2021,CNG,0
Big Island Township,0700000US391010634899999,070,2022,CNG,0
Big Island Township,0700000US391010634899999,070,2023,CNG,0
Big Island Township,0700000US391010634899999,070,2024,CNG,0
Big Island Township,0700000US391010634899999,070,2025,CNG,0
Blendon Township,0700000US390490692299999,070,1999,CNG,0
Blendon Township,0700000US390490692299999,070,2000,CNG,0
Blendon Township,0700000US390490692299999,070,2001,CNG,0
Blendon Township,0700000US390490692299999,070,2002,CNG,0
Blendon Township,0700000US390490692299999,070,2003,CNG,0
Blendon Township,0700000US390490692299999,070,2004,CNG,0
Blendon Township,0700000US390490692299999,070,2005,CNG,0
Blendon Township,0700000US390490692299999,070,2006,CNG,0
Blendon Township,0700000US390490692299999,070,2007,CNG,0
Blendon Township,0700000US390490692299999,070,2008,CNG,0
Blendon Township,0700000US390490692299999,070,2009,CNG,0
Blendon Township,0700000US390490692299999,070,2010,CNG,0
Blendon Township,0700000US390490692299999,070,2011,CNG,0
Blendon Township,0700000US390490692299999,070,2012,CNG,0
Blendon Township,0700000US390490692299999,070,2013,CNG,0
Blendon Township,0700000US390490692299999,070,2014,CNG,0
Blendon Township,0700000US390490692299999,070,2015,CNG,0
Blendon Township,0700000US390490692299999,070,2016,CNG,0
Blendon Township,0700000US390490692299999,070,2017,CNG,0
Blendon Township,0700000US390490692299999,070,2018,CNG,0
Blendon Township,0700000US390490692299999,070,2019,CNG,0
